Time,Seconds,Minutes,Days,,Bin 2,Bin 3,Bin 4,Bin 2,Bin 3,Bin 4,Bin 2,Bin 3,Bin 4
4754400,,6.8936849643338E+017,,,,,,4.01723374100288E+017,9.5461207855053E+016,898809278964579,,,
4755456,6.91901200571225E+017,,,,4.03231700989542E+017,9.60817697525346E+016,899332497081836,,,,,,
4756080,,6.89379564171578E+017,,,,,,4.01729249701585E+017,9.54614220616483E+016,898809278964579,,,
4757184,6.91912578934145E+017,,,,4.03237740701829E+017,9.60819899428385E+016,899332497081836,,,,,,
4757760,,6.89390622692505E+017,,,,,,4.0173511910471E+017,9.54616360434626E+016,898809278964579,,,
4758912,6.91923947551421E+017,,,,4.03243773860888E+017,9.60822098954853E+016,899332497081836,,,,,,
4759440,,6.89401672005309E+017,,,,,,4.01740982316208E+017,9.54618498007336E+016,898809278964579,,,
4760640,6.91935306433E+017,,,,4.03249800473839E+017,9.60824296107331E+016,899332497081836,,,,,,
4761120,,6.89412712119129E+017,,,,,,4.01746839342617E+017,9.54620633336983E+016,898809278964579,,,
4762368,6.9194665558882E+017,,,,4.03255820547792E+017,9.60826490888399E+016,899332497081836,,,,,,
4762800,,6.89423743043093E+017,,,,,,4.0175269019047E+017,9.54622766425935E+016,898809278964579,,,
4764096,6.91957995028807E+017,,,,4.03261834089849E+017,9.60828683300631E+016,899332497081836,,,,,,
4764480,,6.8943476478632E+017,,,,,,4.01758534866291E+017,9.5462489727656E+016,898809278964579,,,
4765824,6.91969324762875E+017,,,,4.03267841107105E+017,9.60830873346602E+016,899332497081836,,,,,,
4766160,,6.89445777357917E+017,,,,,,4.01764373376598E+017,9.5462702589122E+016,898809278964579,,,
4767552,6.91980644800928E+017,,,,4.03273841606648E+017,9.60833061028881E+016,899332497081836,,,,,,
4767840,,6.89456780766984E+017,,,,,,4.01770205727903E+017,9.54629152272278E+016,898809278964579,,,
4769280,6.91991955152858E+017,,,,4.03279835595557E+017,9.60835246350037E+016,899332497081836,,,,,,
4769520,,6.89467775022607E+017,,,,,,4.01776031926709E+017,9.54631276422091E+016,898809278964579,,,
4771008,6.92003255828545E+017,,,,4.03285823080904E+017,9.60837429312632E+016,899332497081836,,,,,,
4771200,,6.89478760133865E+017,,,,,,4.01781851979513E+017,9.54633398343017E+016,898809278964579,,,
4772736,6.9201454683786E+017,,,,4.03291804069753E+017,9.6083960991923E+016,899332497081836,,,,,,
4772880,,6.89489736109826E+017,,,,,,4.01787665892807E+017,9.54635518037409E+016,898809278964579,,,
4774464,6.9202582819066E+017,,,,4.0329777856916E+017,9.60841788172389E+016,899332497081836,,,,,,
4774560,,6.89500702959546E+017,,,,,,4.01793473673073E+017,9.54637635507618E+016,898809278964579,,,
4776192,6.92037099896793E+017,,,,4.03303746586175E+017,9.60843964074666E+016,899332497081836,,,,,,
4776240,,6.89511660692075E+017,,,,,,4.01799275326789E+017,9.54639750755993E+016,898809278964579,,,
4777920,6.92048361966093E+017,,,,4.03309708127839E+017,9.60846137628614E+016,899332497081836,,,,,,
4777920,,6.8952260931645E+017,,,,,,4.01805070860424E+017,9.54641863784881E+016,898809278964579,,,
4779600,,6.89533548841698E+017,,,,,,4.01810860280441E+017,9.54643974596625E+016,898809278964579,,,
4779648,6.92059614408387E+017,,,,4.03315663201185E+017,9.60848308836784E+016,899332497081836,,,,,,
4781280,,6.89544479276838E+017,,,,,,4.01816643593297E+017,9.54646083193567E+016,898809278964579,,,
4781376,6.92070857233487E+017,,,,4.03321611813238E+017,9.60850477701725E+016,899332497081836,,,,,,
4782960,,6.89555400630877E+017,,,,,,4.01822420805441E+017,9.54648189578046E+016,898809278964579,,,
4783104,6.92082090451196E+017,,,,4.03327553971018E+017,9.6085264422598E+016,899332497081836,,,,,,
4784640,,6.89566312912813E+017,,,,,,4.01828191923315E+017,9.54650293752397E+016,898809278964579,,,
4784832,6.92093314071304E+017,,,,4.03333489681534E+017,9.60854808412093E+016,899332497081836,,,,,,
4786320,,6.89577216131634E+017,,,,,,4.01833956953356E+017,9.54652395718957E+016,898809278964579,,,
4786560,6.92104528103592E+017,,,,4.0333941895179E+017,9.60856970262604E+016,899332497081836,,,,,,
4788000,,6.89588110296317E+017,,,,,,4.01839715901992E+017,9.54654495480054E+016,898809278964579,,,
4788288,6.92115732557828E+017,,,,4.03345341788782E+017,9.60859129780048E+016,899332497081836,,,,,,
4789680,,6.89598995415832E+017,,,,,,4.01845468775646E+017,9.5465659303802E+016,898809278964579,,,
4790016,6.92126927443769E+017,,,,4.03351258199496E+017,9.60861286966962E+016,899332497081836,,,,,,
4791360,,6.89609871499134E+017,,,,,,4.01851215580732E+017,9.5465868839518E+016,898809278964579,,,
4791744,6.92138112771164E+017,,,,4.03357168190913E+017,9.60863441825875E+016,899332497081836,,,,,,
4793040,,6.89620738555174E+017,,,,,,4.0185695632366E+017,9.54660781553858E+016,898809278964579,,,
4793472,6.92149288549746E+017,,,,4.03363071770006E+017,9.60865594359316E+016,899332497081836,,,,,,
4794720,,6.89631596592888E+017,,,,,,4.01862691010832E+017,9.54662872516376E+016,898809278964579,,,
4795200,6.92160454789241E+017,,,,4.0336896894374E+017,9.60867744569813E+016,899332497081836,,,,,,
4796400,,6.89642445621206E+017,,,,,,4.01868419648642E+017,9.54664961285054E+016,898809278964579,,,
4796928,6.92171611499362E+017,,,,4.03374859719072E+017,9.60869892459886E+016,899332497081836,,,,,,
4798080,,6.89653285649046E+017,,,,,,4.01874142243479E+017,9.54667047862208E+016,898809278964579,,,
4798656,6.9218275868981E+017,,,,4.03380744102951E+017,9.60872038032057E+016,899332497081836,,,,,,
4799760,,6.89664116685316E+017,,,,,,4.01879858801724E+017,9.54669132250153E+016,898809278964579,,,
4800384,6.92193896370278E+017,,,,4.03386622102322E+017,9.60874181288845E+016,899332497081836,,,,,,
4801440,,6.89674938738915E+017,,,,,,4.01885569329753E+017,9.546712144512E+016,898809278964579,,,
4802112,6.92205024550445E+017,,,,4.03392493724117E+017,9.60876322232763E+016,899332497081836,,,,,,
4803120,,6.89685751818732E+017,,,,,,4.01891273833934E+017,9.54673294467659E+016,898809278964579,,,
4803840,6.92216143239982E+017,,,,4.03398358975265E+017,9.60878460866324E+016,899332497081836,,,,,,
4804800,,6.89696555933647E+017,,,,,,4.01896972320627E+017,9.54675372301837E+016,898809278964579,,,
4805568,6.92227252448545E+017,,,,4.03404217862685E+017,9.60880597192038E+016,899332497081836,,,,,,
4806480,,6.89707351092528E+017,,,,,,4.01902664796188E+017,9.54677447956038E+016,898809278964579,,,
4807296,6.92238352185783E+017,,,,4.03410070393289E+017,9.6088273121241E+016,899332497081836,,,,,,
4808160,,6.89718137304235E+017,,,,,,4.01908351266964E+017,9.54679521432565E+016,898809278964579,,,
4809024,6.92249442461331E+017,,,,4.03415916573983E+017,9.60884862929946E+016,899332497081836,,,,,,
4809840,,6.89728914577617E+017,,,,,,4.01914031739298E+017,9.54681592733717E+016,898809278964579,,,
4810752,6.92260523284815E+017,,,,4.03421756411663E+017,9.60886992347147E+016,899332497081836,,,,,,
4811520,,6.89739682921515E+017,,,,,,4.01919706219523E+017,9.54683661861792E+016,898809278964579,,,
4812480,6.9227159466585E+017,,,,4.03427589913219E+017,9.60889119466511E+016,899332497081836,,,,,,
4813200,,6.89750442344759E+017,,,,,,4.01925374713966E+017,9.54685728819084E+016,898809278964579,,,
4814208,6.92282656614038E+017,,,,4.03433417085534E+017,9.60891244290533E+016,899332497081836,,,,,,
4814880,,6.89761192856168E+017,,,,,,4.01931037228951E+017,9.54687793607886E+016,898809278964579,,,
4815936,6.92293709138973E+017,,,,4.03439237935482E+017,9.60893366821709E+016,899332497081836,,,,,,
4816560,,6.89771934464555E+017,,,,,,4.01936693770791E+017,9.54689856230488E+016,898809278964579,,,
4817664,6.92304752250237E+017,,,,4.03445052469931E+017,9.60895487062527E+016,899332497081836,,,,,,
4818240,,6.89782667178719E+017,,,,,,4.01942344345793E+017,9.54691916689177E+016,898809278964579,,,
4819392,6.92315785957399E+017,,,,4.03450860695739E+017,9.60897605015475E+016,899332497081836,,,,,,
4819920,,6.89793391007452E+017,,,,,,4.01947988960259E+017,9.54693974986239E+016,898809278964579,,,
4821120,6.92326810270019E+017,,,,4.0345666261976E+017,9.60899720683039E+016,899332497081836,,,,,,
4821600,,6.89804105959536E+017,,,,,,4.01953627620484E+017,9.54696031123957E+016,898809278964579,,,
4822848,6.92337825197649E+017,,,,4.0346245824884E+017,9.60901834067701E+016,899332497081836,,,,,,
4823280,,6.89814812043741E+017,,,,,,4.01959260332755E+017,9.54698085104609E+016,898809278964579,,,
4824576,6.92348830749824E+017,,,,4.03468247589814E+017,9.6090394517194E+016,899332497081836,,,,,,
4824960,,6.89825509268831E+017,,,,,,4.01964887103354E+017,9.54700136930476E+016,898809278964579,,,
4826304,6.92359826936073E+017,,,,4.03474030649513E+017,9.60906053998235E+016,899332497081836,,,,,,
4826640,,6.89836197643557E+017,,,,,,4.01970507938556E+017,9.54702186603832E+016,898809278964579,,,
4828032,6.92370813765913E+017,,,,4.0347980743476E+017,9.60908160549058E+016,899332497081836,,,,,,
4828320,,6.89846877176663E+017,,,,,,4.01976122844627E+017,9.5470423412695E+016,898809278964579,,,
4829760,6.92381791248848E+017,,,,4.0348557795237E+017,9.60910264826881E+016,899332497081836,,,,,,
4830000,,6.89857547876882E+017,,,,,,4.0198173182783E+017,9.54706279502101E+016,898809278964579,,,
4831488,6.92392759394374E+017,,,,4.03491342209151E+017,9.60912366834174E+016,899332497081836,,,,,,
4831680,,6.89868209752937E+017,,,,,,4.01987334894419E+017,9.54708322731554E+016,898809278964579,,,
4833216,6.92403718211975E+017,,,,4.03497100211903E+017,9.60914466573402E+016,899332497081836,,,,,,
4833360,,6.89878862813541E+017,,,,,,4.01992932050643E+017,9.54710363817573E+016,898809278964579,,,
4834944,6.92414667711125E+017,,,,4.03502851967419E+017,9.60916564047029E+016,899332497081836,,,,,,
4835040,,6.89889507067401E+017,,,,,,4.01998523302743E+017,9.54712402762424E+016,898809278964579,,,
4836672,6.92425607901287E+017,,,,4.03508597482486E+017,9.60918659257517E+016,899332497081836,,,,,,
4836720,,6.89900142523209E+017,,,,,,4.02004108656953E+017,9.54714439568367E+016,898809278964579,,,
4838400,6.92436538791912E+017,,,,4.0351433676388E+017,9.60920752207323E+016,899332497081836,,,,,,
4838400,,6.89910769189652E+017,,,,,,4.02009688119503E+017,9.5471647423766E+016,898809278964579,,,
4838400,,,2.33243503675177E+017,,,,,,,,1.0081817940479E+017,3.50879202359384E+015,74577559631.401
4840080,,6.89921387075404E+017,,,,,,4.02015261696614E+017,9.5471850677256E+016,898809278964579,,,
4840128,6.92447460392442E+017,,,,4.03520069818374E+017,9.60922842898902E+016,899332497081836,,,,,,
4841760,,6.89931996189132E+017,,,,,,4.02020829394502E+017,9.54720537175322E+016,898809278964579,,,
4841856,6.92458372712306E+017,,,,4.03525796652731E+017,9.60924931334708E+016,899332497081836,,,,,,
4843440,,6.89942596539492E+017,,,,,,4.02026391219374E+017,9.54722565448196E+016,898809278964579,,,
4843584,6.92469275760927E+017,,,,4.03531517273707E+017,9.60927017517191E+016,899332497081836,,,,,,
4845120,,6.89953188135131E+017,,,,,,4.02031947177433E+017,9.54724591593432E+016,898809278964579,,,
4845312,6.92480169547712E+017,,,,4.0353723168805E+017,9.60929101448798E+016,899332497081836,,,,,,
4846800,,6.89963770984686E+017,,,,,,4.02037497274875E+017,9.54726615613276E+016,898809278964579,,,
4847040,6.92491054082059E+017,,,,4.03542939902504E+017,9.60931183131974E+016,899332497081836,,,,,,
4848480,,6.89974345096785E+017,,,,,,4.02043041517888E+017,9.54728637509974E+016,898809278964579,,,
4848768,6.92501929373358E+017,,,,4.035486419238E+017,9.60933262569161E+016,899332497081836,,,,,,
4850160,,6.89984910480047E+017,,,,,,4.02048579912655E+017,9.54730657285768E+016,898809278964579,,,
4850496,6.92512795430985E+017,,,,4.03554337758668E+017,9.609353397628E+016,899332497081836,,,,,,
4851840,,6.89995467143079E+017,,,,,,4.02054112465352E+017,9.54732674942896E+016,898809278964579,,,
4852224,6.92523652264306E+017,,,,4.03560027413825E+017,9.60937414715326E+016,899332497081836,,,,,,
4853520,,6.90006015094483E+017,,,,,,4.02059639182148E+017,9.54734690483597E+016,898809278964579,,,
4853952,6.92534499882679E+017,,,,4.03565710895985E+017,9.60939487429175E+016,899332497081836,,,,,,
4855200,,6.90016554342847E+017,,,,,,4.02065160069206E+017,9.54736703910105E+016,898809278964579,,,
4855680,6.92545338295447E+017,,,,4.03571388211852E+017,9.60941557906777E+016,899332497081836,,,,,,
4856880,,6.90027084896752E+017,,,,,,4.02070675132683E+017,9.54738715224654E+016,898809278964579,,,
4857408,6.92556167511947E+017,,,,4.03577059368126E+017,9.60943626150562E+016,899332497081836,,,,,,
4858560,,6.90037606764768E+017,,,,,,4.02076184378728E+017,9.54740724429472E+016,898809278964579,,,
4859136,6.92566987541502E+017,,,,4.03582724371494E+017,9.60945692162956E+016,899332497081836,,,,,,
4860240,,6.90048119955458E+017,,,,,,4.02081687813484E+017,9.54742731526789E+016,898809278964579,,,
4860864,6.92577798393426E+017,,,,4.03588383228642E+017,9.60947755946382E+016,899332497081836,,,,,,
4861920,,6.90058624477374E+017,,,,,,4.0208718544309E+017,9.5474473651883E+016,898809278964579,,,
4862592,6.92588600077023E+017,,,,4.03594035946244E+017,9.60949817503263E+016,899332497081836,,,,,,
4863600,,6.90069120339057E+017,,,,,,4.02092677273674E+017,9.54746739407819E+016,898809278964579,,,
4864320,6.92599392601584E+017,,,,4.03599682530969E+017,9.60951876836016E+016,899332497081836,,,,,,
4865280,,6.90079607549043E+017,,,,,,4.02098163311361E+017,9.54748740195975E+016,898809278964579,,,
4866048,6.92610175976393E+017,,,,4.0360532298948E+017,9.60953933947057E+016,899332497081836,,,,,,
4866960,,6.90090086115853E+017,,,,,,4.02103643562269E+017,9.54750738885517E+016,898809278964579,,,
4867776,6.92620950210721E+017,,,,4.03610957328431E+017,9.60955988838799E+016,899332497081836,,,,,,
4868640,,6.90100556048004E+017,,,,,,4.02109118032508E+017,9.54752735478663E+016,898809278964579,,,
4869504,6.92631715313827E+017,,,,4.03616585554467E+017,9.60958041513653E+016,899332497081836,,,,,,
4870320,,6.90111017353999E+017,,,,,,4.02114586728182E+017,9.54754729977625E+016,898809278964579,,,
4871232,6.92642471294964E+017,,,,4.03622207674228E+017,9.60960091974026E+016,899332497081836,,,,,,
4872000,,6.90121470042336E+017,,,,,,4.02120049655391E+017,9.54756722384615E+016,898809278964579,,,
4872960,6.92653218163373E+017,,,,4.03627823694348E+017,9.60962140222325E+016,899332497081836,,,,,,
4873680,,6.901319141215E+017,,,,,,4.02125506820225E+017,9.54758712701842E+016,898809278964579,,,
4874688,6.92663955928282E+017,,,,4.03633433621451E+017,9.60964186260952E+016,899332497081836,,,,,,
4875360,,6.90142349599968E+017,,,,,,4.0213095822877E+017,9.54760700931514E+016,898809278964579,,,
4876416,6.92674684598909E+017,,,,4.03639037462156E+017,9.60966230092306E+016,899332497081836,,,,,,
4877040,,6.90152776486209E+017,,,,,,4.02136403887105E+017,9.54762687075834E+016,898809278964579,,,
4878144,6.92685404184466E+017,,,,4.03644635223074E+017,9.60968271718786E+016,899332497081836,,,,,,
4878720,,6.9016319478868E+017,,,,,,4.02141843801302E+017,9.54764671137005E+016,898809278964579,,,
4879872,6.92696114694149E+017,,,,4.03650226910808E+017,9.60970311142786E+016,899332497081836,,,,,,
4880400,,6.90173604515832E+017,,,,,,4.02147277977426E+017,9.54766653117226E+016,898809278964579,,,
4881600,6.92706816137148E+017,,,,4.03655812531956E+017,9.60972348366699E+016,899332497081836,,,,,,
4882080,,6.90184005676103E+017,,,,,,4.02152706421538E+017,9.54768633018696E+016,898809278964579,,,
4883328,6.9271750852264E+017,,,,4.03661392093106E+017,9.60974383392913E+016,899332497081836,,,,,,
4883760,,6.90194398277925E+017,,,,,,4.02158129139691E+017,9.54770610843609E+016,898809278964579,,,
4885056,6.92728191859791E+017,,,,4.0366696560084E+017,9.60976416223818E+016,899332497081836,,,,,,
4885440,,6.90204782329719E+017,,,,,,4.02163546137931E+017,9.54772586594158E+016,898809278964579,,,
4886784,6.92738866157759E+017,,,,4.03672533061734E+017,9.60978446861796E+016,899332497081836,,,,,,
4887120,,6.90215157839897E+017,,,,,,4.02168957422298E+017,9.54774560272535E+016,898809278964579,,,
4888512,6.92749531425691E+017,,,,4.03678094482355E+017,9.6098047530923E+016,899332497081836,,,,,,
4888800,,6.90225524816862E+017,,,,,,4.02174362998828E+017,9.54776531880926E+016,898809278964579,,,
4890240,6.92760187672722E+017,,,,4.03683649869266E+017,9.60982501568499E+016,899332497081836,,,,,,
4890480,,6.90235883269008E+017,,,,,,4.02179762873546E+017,9.54778501421519E+016,898809278964579,,,
4891968,6.92770834907979E+017,,,,4.03689199229017E+017,9.60984525641979E+016,899332497081836,,,,,,
4892160,,6.90246233204718E+017,,,,,,4.02185157052475E+017,9.54780468896496E+016,898809278964579,,,
4893696,6.92781473140578E+017,,,,4.03694742568158E+017,9.60986547532046E+016,899332497081836,,,,,,
4893840,,6.90256574632369E+017,,,,,,4.0219054554163E+017,9.54782434308039E+016,898809278964579,,,
4895424,6.92792102379624E+017,,,,4.03700279893228E+017,9.6098856724107E+016,899332497081836,,,,,,
4895520,,6.90266907560327E+017,,,,,,4.02195928347018E+017,9.54784397658328E+016,898809278964579,,,
4897152,6.9280272263421E+017,,,,4.03705811210757E+017,9.60990584771421E+016,899332497081836,,,,,,
4897200,,6.90277231996947E+017,,,,,,4.02201305474643E+017,9.54786358949538E+016,898809278964579,,,
4898880,6.92813333913424E+017,,,,4.03711336527272E+017,9.60992600125465E+016,899332497081836,,,,,,
4898880,,6.90287547950578E+017,,,,,,4.02206676930499E+017,9.54788318183844E+016,898809278964579,,,
4900560,,6.90297855429559E+017,,,,,,4.02212042720577E+017,9.54790275363419E+016,898809278964579,,,
4900608,6.92823936226338E+017,,,,4.03716855849291E+017,9.60994613305565E+016,899332497081836,,,,,,
4902240,,6.90308154442219E+017,,,,,,4.02217402850859E+017,9.54792230490432E+016,898809278964579,,,
4902336,6.92834529582019E+017,,,,4.03722369183325E+017,9.60996624314084E+016,899332497081836,,,,,,
4903920,,6.90318444996877E+017,,,,,,4.02222757327323E+017,9.5479418356705E+016,898809278964579,,,
4904064,6.92845113989518E+017,,,,4.03727876535878E+017,9.60998633153379E+016,899332497081836,,,,,,
4905600,,6.90328727101845E+017,,,,,,4.02228106155939E+017,9.5479613459544E+016,898809278964579,,,
4905792,6.9285568945788E+017,,,,4.03733377913447E+017,9.61000639825807E+016,899332497081836,,,,,,
4907280,,6.90339000765425E+017,,,,,,4.02233449342671E+017,9.54798083577764E+016,898809278964579,,,
4907520,6.92866255996139E+017,,,,4.03738873322522E+017,9.61002644333722E+016,899332497081836,,,,,,
4908960,,6.90349265995911E+017,,,,,,4.02238786893478E+017,9.54800030516182E+016,898809278964579,,,
4909248,6.92876813613318E+017,,,,4.03744362769585E+017,9.61004646679474E+016,899332497081836,,,,,,
4910640,,6.90359522801584E+017,,,,,,4.0224411881431E+017,9.54801975412853E+016,898809278964579,,,
4910976,6.92887362318431E+017,,,,4.03749846261112E+017,9.61006646865413E+016,899332497081836,,,,,,
4912320,,6.90369771190721E+017,,,,,,4.02249445111113E+017,9.54803918269934E+016,898809278964579,,,
4912704,6.9289790212048E+017,,,,4.03755323803573E+017,9.61008644893883E+016,899332497081836,,,,,,
4914000,,6.90380011171587E+017,,,,,,4.02254765789827E+017,9.54805859089577E+016,898809278964579,,,
4914432,6.92908433028459E+017,,,,4.03760795403428E+017,9.61010640767229E+016,899332497081836,,,,,,
4915680,,6.90390242752438E+017,,,,,,4.02260080856384E+017,9.54807797873935E+016,898809278964579,,,
4916160,6.9291895505135E+017,,,,4.03766261067134E+017,9.61012634487791E+016,899332497081836,,,,,,
4917360,,6.90400465941523E+017,,,,,,4.0226539031671E+017,9.54809734625157E+016,898809278964579,,,
4917888,6.92929468198125E+017,,,,4.03771720801136E+017,9.61014626057907E+016,899332497081836,,,,,,
4919040,,6.90410680747079E+017,,,,,,4.02270694176726E+017,9.5481166934539E+016,898809278964579,,,
4919616,6.92939972477749E+017,,,,4.03777174611876E+017,9.61016615479914E+016,899332497081836,,,,,,
4920720,,6.90420887177335E+017,,,,,,4.02275992442346E+017,9.54813602036779E+016,898809278964579,,,
4921344,6.92950467899172E+017,,,,4.03782622505788E+017,9.61018602756145E+016,899332497081836,,,,,,
4922400,,6.90431085240513E+017,,,,,,4.02281285119478E+017,9.54815532701465E+016,898809278964579,,,
4923072,6.92960954471338E+017,,,,4.03788064489299E+017,9.61020587888929E+016,899332497081836,,,,,,
4924080,,6.90441274944823E+017,,,,,,4.02286572214023E+017,9.5481746134159E+016,898809278964579,,,
4924800,6.92971432203177E+017,,,,4.03793500568827E+017,9.61022570880596E+016,899332497081836,,,,,,
4924800,,,2.3374563827768E+017,,,,,,,,1.01075485627176E+017,3518181211343728,74577559631.401
4925760,,6.90451456298469E+017,,,,,,4.02291853731877E+017,9.54819387959291E+016,898809278964579,,,
4926528,6.92981901103614E+017,,,,4.03798930750786E+017,9.6102455173347E+016,899332497081836,,,,,,
4927440,,6.90461629309642E+017,,,,,,4.02297129678928E+017,9.54821312556705E+016,898809278964579,,,
4928256,6.9299236118156E+017,,,,4.03804355041582E+017,9.61026530449876E+016,899332497081836,,,,,,
4929120,,6.90471793986529E+017,,,,,,4.02302400061059E+017,9.54823235135963E+016,898809278964579,,,
4929984,6.93002812445916E+017,,,,4.03809773447613E+017,9.61028507032133E+016,899332497081836,,,,,,
4930800,,6.90481950337303E+017,,,,,,4.02307664884148E+017,9.54825155699199E+016,898809278964579,,,
4931712,6.93013254905575E+017,,,,4.03815185975271E+017,9.6103048148256E+016,899332497081836,,,,,,
4932480,,6.90492098370133E+017,,,,,,4.02312924154064E+017,9.5482707424854E+016,898809278964579,,,
4933440,6.9302368856942E+017,,,,4.03820592630941E+017,9.61032453803471E+016,899332497081836,,,,,,
4934160,,6.90502238093175E+017,,,,,,4.02318177876672E+017,9.54828990786113E+016,898809278964579,,,
4935168,6.9303411344632E+017,,,,4.03825993421E+017,9.61034423997181E+016,899332497081836,,,,,,
4935840,,6.90512369514578E+017,,,,,,4.0232342605783E+017,9.54830905314044E+016,898809278964579,,,
4936896,6.93044529545142E+017,,,,4.03831388351822E+017,9.61036392066E+016,899332497081836,,,,,,
4937520,,6.90522492642482E+017,,,,,,4.02328668703389E+017,9.54832817834453E+016,898809278964579,,,
4938624,6.93054936874734E+017,,,,4.03836777429769E+017,9.61038358012235E+016,899332497081836,,,,,,
4939200,,6.90532607485017E+017,,,,,,4.02333905819196E+017,9.54834728349461E+016,898809278964579,,,
4940352,6.9306533544394E+017,,,,4.03842160661198E+017,9.61040321838192E+016,899332497081836,,,,,,
4940880,,6.90542714050306E+017,,,,,,4.0233913741109E+017,9.54836636861186E+016,898809278964579,,,
4942080,6.93075725261591E+017,,,,4.0384753805246E+017,9.61042283546175E+016,899332497081836,,,,,,
4942560,,6.90552812346462E+017,,,,,,4.02344363484903E+017,9.54838543371743E+016,898809278964579,,,
4943808,6.9308610633651E+017,,,,4.03852909609898E+017,9.61044243138483E+016,899332497081836,,,,,,
4944240,,6.90562902381588E+017,,,,,,4.02349584046464E+017,9.54840447883246E+016,898809278964579,,,
4945536,6.93096478677509E+017,,,,4.03858275339849E+017,9.61046200617414E+016,899332497081836,,,,,,
4945920,,6.9057298416378E+017,,,,,,4.02354799101594E+017,9.54842350397805E+016,898809278964579,,,
4947264,6.93106842293391E+017,,,,4.03863635248643E+017,9.61048155985265E+016,899332497081836,,,,,,
4947600,,6.90583057701124E+017,,,,,,4.02360008656106E+017,9.54844250917529E+016,898809278964579,,,
4948992,6.93117197192948E+017,,,,4.03868989342601E+017,9.61050109244328E+016,899332497081836,,,,,,
4949280,,6.90593123001699E+017,,,,,,4.02365212715811E+017,9.54846149444525E+016,898809278964579,,,
4950720,6.93127543384962E+017,,,,4.0387433762804E+017,9.61052060396893E+016,899332497081836,,,,,,
4950960,,6.90603180073571E+017,,,,,,4.0237041128651E+017,9.54848045980897E+016,898809278964579,,,
4952448,6.93137880878207E+017,,,,4.0387968011127E+017,9.61054009445248E+016,899332497081836,,,,,,
4952640,,6.90613228924803E+017,,,,,,4.02375604374E+017,9.54849940528747E+016,898809278964579,,,
4954176,6.93148209681444E+017,,,,4.03885016798591E+017,9.61055956391679E+016,899332497081836,,,,,,
4954320,,6.90623269563444E+017,,,,,,4.02380791984071E+017,9.54851833090176E+016,898809278964579,,,
4955904,6.93158529803428E+017,,,,4.038903476963E+017,9.6105790123847E+016,899332497081836,,,,,,
4956000,,6.90633301997537E+017,,,,,,4.02385974122507E+017,9.5485372366728E+016,898809278964579,,,
4957632,6.93168841252901E+017,,,,4.03895672810685E+017,9.610598439879E+016,899332497081836,,,,,,
4957680,,6.90643326235116E+017,,,,,,4.02391150795088E+017,9.54855612262156E+016,898809278964579,,,
4959360,6.93179144038596E+017,,,,4.03900992148027E+017,9.61061784642248E+016,899332497081836,,,,,,
4959360,,6.90653342284205E+017,,,,,,4.02396322007583E+017,9.54857498876896E+016,898809278964579,,,
4961040,,6.90663350152821E+017,,,,,,4.02401487765761E+017,9.54859383513592E+016,898809278964579,,,
4961088,6.93189438169239E+017,,,,4.03906305714603E+017,9.61063723203789E+016,899332497081836,,,,,,
4962720,,6.90673349848969E+017,,,,,,4.02406648075379E+017,9.54861266174332E+016,898809278964579,,,
4962816,6.93199723653539E+017,,,,4.03911613516678E+017,9.61065659674796E+016,899332497081836,,,,,,
4964400,,6.90683341380649E+017,,,,,,4.02411802942193E+017,9.54863146861203E+016,898809278964579,,,
4964544,6.93210000500205E+017,,,,4.03916915560515E+017,9.6106759405754E+016,899332497081836,,,,,,
4966080,,6.90693324755851E+017,,,,,,4.02416952371949E+017,9.5486502557629E+016,898809278964579,,,
4966272,6.93220268717927E+017,,,,4.03922211852368E+017,9.6106952635429E+016,899332497081836,,,,,,
4967760,,6.90703299982556E+017,,,,,,4.0242209637039E+017,9.54866902321674E+016,898809278964579,,,
4968000,6.93230528315392E+017,,,,4.03927502398485E+017,9.61071456567311E+016,899332497081836,,,,,,
4969440,,6.90713267068735E+017,,,,,,4.02427234943251E+017,9.54868777099436E+016,898809278964579,,,
4969728,6.93240779301274E+017,,,,4.03932787205106E+017,9.61073384698865E+016,899332497081836,,,,,,
4971120,,6.90723226022353E+017,,,,,,4.0243236809626E+017,9.54870649911653E+016,898809278964579,,,
4971456,6.93251021684237E+017,,,,4.03938066278466E+017,9.61075310751215E+016,899332497081836,,,,,,
4972800,,6.90733176851364E+017,,,,,,4.02437495835143E+017,9.54872520760402E+016,898809278964579,,,
4973184,6.93261255472936E+017,,,,4.03943339624791E+017,9.61077234726618E+016,899332497081836,,,,,,
4974480,,6.90743119563714E+017,,,,,,4.02442618165615E+017,9.54874389647755E+016,898809278964579,,,
4974912,6.93271480676017E+017,,,,4.03948607250303E+017,9.6107915662733E+016,899332497081836,,,,,,
4976160,,6.90753054167341E+017,,,,,,4.02447735093389E+017,9.54876256575784E+016,898809278964579,,,
4976640,6.93281697302117E+017,,,,4.03953869161214E+017,9.61081076455605E+016,899332497081836,,,,,,
4977840,,6.90762980670174E+017,,,,,,4.02452846624169E+017,9.54878121546558E+016,898809278964579,,,
4978368,6.9329190535986E+017,,,,4.03959125363732E+017,9.61082994213694E+016,899332497081836,,,,,,
4979520,,6.90772899080132E+017,,,,,,4.02457952763656E+017,9.54879984562143E+016,898809278964579,,,
4980096,6.93302104857862E+017,,,,4.03964375864058E+017,9.61084909903845E+016,899332497081836,,,,,,
