Time,Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6
2884032,6.708460697681253e+17,3.907570507343734e+17,9.562811478047565e+16,899332497081835.9,0,0
2885760,6.708774631326445e+17,3.9077663317532186e+17,9.562882611226483e+16,899332497081835.9,0,0
2887488,6.709088243490577e+17,3.9079619435202214e+17,9.562953667287542e+16,899332497081835.9,0,0
2889216,6.709401534560614e+17,3.908157342875678e+17,9.563024646314496e+16,899332497081835.9,0,0
2890944,6.709714504923003e+17,3.9083525300502854e+17,9.563095548391013e+16,899332497081835.9,0,0
2892672,6.710027154963631e+17,3.9085475052744864e+17,9.563166373600667e+16,899332497081835.9,0,0
2894400,6.71033948506784e+17,3.9087422687784646e+17,9.56323712202694e+16,899332497081835.9,0,0
2896128,6.710651495620439e+17,3.9089368207921683e+17,9.56330779375323e+16,899332497081835.9,0,0
2897856,6.710963187005696e+17,3.9091311615452915e+17,9.563378388862838e+16,899332497081835.9,0,0
2899584,6.711274559607332e+17,3.909325291267275e+17,9.563448907438978e+16,899332497081835.9,0,0
2901312,6.71158561380853e+17,3.909519210187313e+17,9.56351934956477e+16,899332497081835.9,0,0
2903040,6.711896349991939e+17,3.9097129185343546e+17,9.563589715323248e+16,899332497081835.9,0,0
2904768,6.712206768539674e+17,3.909906416537099e+17,9.563660004797358e+16,899332497081835.9,0,0
2906496,6.712516869833307e+17,3.910099704424e+17,9.563730218069952e+16,899332497081835.9,0,0
2908224,6.712826654253873e+17,3.9102927824232544e+17,9.56380035522379e+16,899332497081835.9,0,0
2909952,6.71313612218188e+17,3.91048565076282e+17,9.563870416341547e+16,899332497081835.9,0,0
2911680,6.713445273997289e+17,3.9106783096704045e+17,9.563940401505806e+16,899332497081835.9,0,0
2913408,6.713754110079551e+17,3.9108707593734694e+17,9.564010310799064e+16,899332497081835.9,0,0
2915136,6.714062630807555e+17,3.911063000099229e+17,9.56408014430372e+16,899332497081835.9,0,0
2916864,6.714370836559688e+17,3.9112550320746566e+17,9.564149902102096e+16,899332497081835.9,0,0
2918592,6.714678727713788e+17,3.9114468555264736e+17,9.564219584276413e+16,899332497081835.9,0,0
2920320,6.714986304647174e+17,3.911638470681156e+17,9.564289190908811e+16,899332497081835.9,0,0
2922048,6.715293567736625e+17,3.9118298777649344e+17,9.564358722081338e+16,899332497081835.9,0,0
2923776,6.715600517358406e+17,3.9120210770037926e+17,9.56442817787595e+16,899332497081835.9,0,0
2925504,6.715907153888251e+17,3.912212068623476e+17,9.56449755837452e+16,899332497081835.9,0,0
2927232,6.716213477701357e+17,3.9124028528494765e+17,9.564566863658829e+16,899332497081835.9,0,0
2928960,6.716519489172415e+17,3.912593429907049e+17,9.564636093810566e+16,899332497081835.9,0,0
2930688,6.716825188675574e+17,3.912783800021197e+17,9.564705248911339e+16,899332497081835.9,0,0
2932416,6.717130576584471e+17,3.912973963416692e+17,9.564774329042664e+16,899332497081835.9,0,0
2934144,6.71743565327222e+17,3.9131639203180454e+17,9.564843334285966e+16,899332497081835.9,0,0
2935872,6.717740419111407e+17,3.9133536709495366e+17,9.564912264722584e+16,899332497081835.9,0,0
2937600,6.718044874474107e+17,3.9135432155352e+17,9.56498112043377e+16,899332497081835.9,0,0
2939328,6.718349019731871e+17,3.913732554298824e+17,9.565049901500686e+16,899332497081835.9,0,0
2941056,6.718652855255721e+17,3.913921687463954e+17,9.565118608004405e+16,899332497081835.9,0,0
2942784,6.718956381416178e+17,3.914110615253898e+17,9.565187240025915e+16,899332497081835.9,0,0
2944512,6.719259598583233e+17,3.91429933789172e+17,9.565255797646115e+16,899332497081835.9,0,0
2946240,6.719562507126369e+17,3.9144878556002374e+17,9.565324280945816e+16,899332497081835.9,0,0
2947968,6.71986510741455e+17,3.91467616860203e+17,9.56539269000574e+16,899332497081835.9,0,0
2949696,6.720167399816221e+17,3.914864277119438e+17,9.565461024906525e+16,899332497081835.9,0,0
2951424,6.720469384699327e+17,3.915052181374556e+17,9.565529285728718e+16,899332497081835.9,0,0
2953152,6.720771062431284e+17,3.915239881589243e+17,9.56559747255278e+16,899332497081835.9,0,0
2954880,6.721072433379002e+17,3.915427377985107e+17,9.565665585459086e+16,899332497081835.9,0,0
2956608,6.721373497908886e+17,3.915614670783535e+17,9.565733624527922e+16,899332497081835.9,0,0
2958336,6.72167425638682e+17,3.915801760205647e+17,9.565801589839485e+16,899332497081835.9,0,0
2960064,6.721974709178188e+17,3.915988646472351e+17,9.565869481473891e+16,899332497081835.9,0,0
2961792,6.722274856647864e+17,3.916175329804298e+17,9.565937299511166e+16,899332497081835.9,0,0
2963520,6.722574699160205e+17,3.916361810421902e+17,9.566005044031248e+16,899332497081835.9,0,0
2965248,6.722874237079075e+17,3.9165480885453434e+17,9.566072715113987e+16,899332497081835.9,0,0
2966976,6.723173470767816e+17,3.916734164394558e+17,9.566140312839152e+16,899332497081835.9,0,0
2968704,6.723472400589281e+17,3.916920038189249e+17,9.56620783728642e+16,899332497081835.9,0,0
2970432,6.723771026905802e+17,3.917105710148871e+17,9.566275288535381e+16,899332497081835.9,0,0
2972160,6.724069350079224e+17,3.9172911804926534e+17,9.566342666665547e+16,899332497081835.9,0,0
2973888,6.724367370470874e+17,3.917476449439578e+17,9.566409971756333e+16,899332497081835.9,0,0
2975616,6.724665088441591e+17,3.9176615172083974e+17,9.566477203887078e+16,899332497081835.9,0,0
2977344,6.724962504351706e+17,3.917846384017622e+17,9.566544363137026e+16,899332497081835.9,0,0
2979072,6.725259618561043e+17,3.91803105008552e+17,9.56661144958534e+16,899332497081835.9,0,0
2980800,6.72555643142894e+17,3.918215515630134e+17,9.566678463311096e+16,899332497081835.9,0,0
2982528,6.725852943314226e+17,3.91839978086926e+17,9.566745404393283e+16,899332497081835.9,0,0
2984256,6.726149154575235e+17,3.9185838460204634e+17,9.566812272910806e+16,899332497081835.9,0,0
2985984,6.726445065569804e+17,3.9187677113010726e+17,9.566879068942485e+16,899332497081835.9,0,0
2987712,6.726740676655279e+17,3.918951376928184e+17,9.566945792567054e+16,899332497081835.9,0,0
2989440,6.727035988188504e+17,3.919134843118651e+17,9.56701244386316e+16,899332497081835.9,0,0
2991168,6.727331000525829e+17,3.9193181100890963e+17,9.567079022909366e+16,899332497081835.9,0,0
2992896,6.727625714023116e+17,3.919501178055908e+17,9.56714552978415e+16,899332497081835.9,0,0
2994624,6.727920129035722e+17,3.9196840472352365e+17,9.567211964565904e+16,899332497081835.9,0,0
2996352,6.728214245918525e+17,3.9198667178429965e+17,9.567278327332933e+16,899332497081835.9,0,0
2998080,6.728508065025905e+17,3.920049190094874e+17,9.567344618163462e+16,899332497081835.9,0,0
2999808,6.728801586711752e+17,3.920231464206321e+17,9.567410837135629e+16,899332497081835.9,0,0
3001536,6.729094811329466e+17,3.920413540392547e+17,9.567476984327485e+16,899332497081835.9,0,0
3003264,6.729387739231958e+17,3.920595418868538e+17,9.567543059816997e+16,899332497081835.9,0,0
3004992,6.729680370771652e+17,3.9207770998490406e+17,9.56760906368205e+16,899332497081835.9,0,0
3006720,6.729972706300488e+17,3.920958583548573e+17,9.567674996000443e+16,899332497081835.9,0,0
3008448,6.730264746169905e+17,3.921139870181413e+17,9.567740856849891e+16,899332497081835.9,0,0
3010176,6.730556490730883e+17,3.9213209599616186e+17,9.567806646308022e+16,899332497081835.9,0,0
3011904,6.730847940333892e+17,3.9215018531030054e+17,9.567872364452386e+16,899332497081835.9,0,0
3013632,6.731139095328933e+17,3.921682549819166e+17,9.567938011360445e+16,899332497081835.9,0,0
3015360,6.731429956065517e+17,3.9218630503234464e+17,9.568003587109571e+16,899332497081835.9,0,0
3017088,6.731720522892662e+17,3.9220433548289715e+17,9.568069091777064e+16,899332497081835.9,0,0
3018816,6.732010796158921e+17,3.92222346354863e+17,9.568134525440128e+16,899332497081835.9,0,0
3020544,6.732300776212362e+17,3.9224033766950886e+17,9.568199888175893e+16,899332497081835.9,0,0
3022272,6.73259046340057e+17,3.9225830944807744e+17,9.568265180061402e+16,899332497081835.9,0,0
3024000,6.732879858070648e+17,3.922762617117886e+17,9.568330401173611e+16,899332497081835.9,0,0
3025728,6.733168960569233e+17,3.9229419448184e+17,9.5683955515894e+16,899332497081835.9,0,0
3027456,6.73345777124247e+17,3.923121077794051e+17,9.568460631385558e+16,899332497081835.9,0,0
3029184,6.733746290436036e+17,3.9233000162563514e+17,9.568525640638795e+16,899332497081835.9,0,0
3030912,6.734034518495117e+17,3.923478760416574e+17,9.568590579425733e+16,899332497081835.9,0,0
3032640,6.734322455764439e+17,3.923657310485775e+17,9.568655447822918e+16,899332497081835.9,0,0
3034368,6.734610102588253e+17,3.923835666674775e+17,9.568720245906808e+16,899332497081835.9,0,0
3036096,6.734897459310335e+17,3.924013829194172e+17,9.568784973753781e+16,899332497081835.9,0,0
3037824,6.735184526273969e+17,3.9241917982543245e+17,9.568849631440126e+16,899332497081835.9,0,0
3039552,6.735471303821994e+17,3.924369574065374e+17,9.568914219042059e+16,899332497081835.9,0,0
3041280,6.735757792296762e+17,3.9245471568372256e+17,9.568978736635706e+16,899332497081835.9,0,0
3043008,6.73604399204016e+17,3.924724546779561e+17,9.569043184297112e+16,899332497081835.9,0,0
3044736,6.736329903393594e+17,3.924901744101834e+17,9.569107562102238e+16,899332497081835.9,0,0
3046464,6.736615526698019e+17,3.92507874901327e+17,9.569171870126966e+16,899332497081835.9,0,0
3048192,6.736900862293905e+17,3.9252555617228704e+17,9.569236108447098e+16,899332497081835.9,0,0
3049920,6.737185910521257e+17,3.925432182439399e+17,9.569300277138341e+16,899332497081835.9,0,0
3051648,6.737470671719628e+17,3.9256086113714125e+17,9.569364376276336e+16,899332497081835.9,0,0
3053376,6.73775514622808e+17,3.9257848487272205e+17,9.569428405936632e+16,899332497081835.9,0,0
3055104,6.738039334385228e+17,3.9259608947149203e+17,9.569492366194698e+16,899332497081835.9,0,0
3056832,6.738323236529213e+17,3.9261367495423763e+17,9.569556257125922e+16,899332497081835.9,0,0
3058560,6.738606852997729e+17,3.9263124134172365e+17,9.56962007880561e+16,899332497081835.9,0,0
3060288,6.738890184127978e+17,3.926487886546913e+17,9.569683831308986e+16,899332497081835.9,0,0
3062016,6.739173230256722e+17,3.926663169138597e+17,9.569747514711194e+16,899332497081835.9,0,0
3063744,6.739455991720252e+17,3.926838261399256e+17,9.569811129087293e+16,899332497081835.9,0,0
3065472,6.739738468854396e+17,3.927013163535628e+17,9.569874674512261e+16,899332497081835.9,0,0
3067200,6.740020661994532e+17,3.927187875754232e+17,9.569938151060998e+16,899332497081835.9,0,0
3068928,6.740302571475569e+17,3.927362398261365e+17,9.570001558808322e+16,899332497081835.9,0,0
3070656,6.740584197631956e+17,3.92753673126309e+17,9.570064897828966e+16,899332497081835.9,0,0
3072384,6.740865540797695e+17,3.927710874965255e+17,9.570128168197586e+16,899332497081835.9,0,0
3074112,6.741146601306324e+17,3.927884829573491e+17,9.570191369988757e+16,899332497081835.9,0,0
3075840,6.741427379490926e+17,3.9280585952931904e+17,9.57025450327697e+16,899332497081835.9,0,0
3077568,6.741707875684119e+17,3.9282321723295264e+17,9.570317568136634e+16,899332497081835.9,0,0
3079296,6.741988090218071e+17,3.9284055608874515e+17,9.570380564642082e+16,899332497081835.9,0,0
3081024,6.74226802342451e+17,3.928578761171705e+17,9.570443492867566e+16,899332497081835.9,0,0
3082752,6.742547675634694e+17,3.928751773386792e+17,9.570506352887254e+16,899332497081835.9,0,0
3084480,6.742827047179428e+17,3.928924597736995e+17,9.570569144775235e+16,899332497081835.9,0,0
3086208,6.743106138389069e+17,3.9290972344263846e+17,9.570631868605518e+16,899332497081835.9,0,0
3087936,6.743384949593537e+17,3.929269683658808e+17,9.570694524452034e+16,899332497081835.9,0,0
3089664,6.74366348112227e+17,3.9294419456378784e+17,9.570757112388626e+16,899332497081835.9,0,0
3091392,6.743941733304279e+17,3.929614020567006e+17,9.570819632489066e+16,899332497081835.9,0,0
3093120,6.744219706468122e+17,3.929785908649364e+17,9.57088208482704e+16,899332497081835.9,0,0
3094848,6.744497400941906e+17,3.929957610087914e+17,9.570944469476155e+16,899332497081835.9,0,0
3096576,6.744774817053292e+17,3.930129125085399e+17,9.571006786509941e+16,899332497081835.9,0,0
3098304,6.745051955129487e+17,3.930300453844339e+17,9.571069036001846e+16,899332497081835.9,0,0
3100032,6.745328815497265e+17,3.930471596567032e+17,9.571131218025238e+16,899332497081835.9,0,0
3101760,6.745605398482943e+17,3.9306425534555603e+17,9.571193332653408e+16,899332497081835.9,0,0
3103488,6.745881704412398e+17,3.930813324711786e+17,9.571255379959563e+16,899332497081835.9,0,0
3105216,6.746157733611064e+17,3.930983910537348e+17,9.571317360016834e+16,899332497081835.9,0,0
3106944,6.746433486403921e+17,3.931154311133668e+17,9.571379272898269e+16,899332497081835.9,0,0
3108672,6.746708963115516e+17,3.931324526701953e+17,9.571441118676842e+16,899332497081835.9,0,0
3110400,6.746984164069956e+17,3.9314945574431885e+17,9.571502897425442e+16,899332497081835.9,0,0
3112128,6.747259089590907e+17,3.931664403558144e+17,9.571564609216885e+16,899332497081835.9,0,0
3113856,6.747533740001583e+17,3.931834065247368e+17,9.571626254123904e+16,899332497081835.9,0,0
3115584,6.747808115624772e+17,3.932003542711194e+17,9.571687832219154e+16,899332497081835.9,0,0
3117312,6.748082216782812e+17,3.932172836149736e+17,9.57174934357521e+16,899332497081835.9,0,0
3119040,6.74835604379761e+17,3.9323419457628934e+17,9.57181078826457e+16,899332497081835.9,0,0
3120768,6.748629596990625e+17,3.932510871750342e+17,9.571872166359651e+16,899332497081835.9,0,0
3122496,6.748902876682899e+17,3.932679614311553e+17,9.571933477932797e+16,899332497081835.9,0,0
3124224,6.749175883195014e+17,3.93284817364577e+17,9.571994723056266e+16,899332497081835.9,0,0
3125952,6.749448616847126e+17,3.933016549952023e+17,9.57205590180224e+16,899332497081835.9,0,0
3127680,6.749721077958963e+17,3.933184743429127e+17,9.572117014242826e+16,899332497081835.9,0,0
3129408,6.749993266849811e+17,3.933352754275684e+17,9.572178060450048e+16,899332497081835.9,0,0
3131136,6.750265183838518e+17,3.933520582690072e+17,9.572239040495858e+16,899332497081835.9,0,0
3132864,6.750536829243515e+17,3.933688228870465e+17,9.57229995445212e+16,899332497081835.9,0,0
3134592,6.750808203382783e+17,3.9338556930148134e+17,9.57236080239063e+16,899332497081835.9,0,0
3136320,6.751079306573885e+17,3.934022975320855e+17,9.572421584383104e+16,899332497081835.9,0,0
3138048,6.751350139133944e+17,3.9341900759861146e+17,9.572482300501173e+16,899332497081835.9,0,0
3139776,6.751620701379658e+17,3.9343569952079034e+17,9.5725429508164e+16,899332497081835.9,0,0
3141504,6.751890993627291e+17,3.934523733183311e+17,9.572603535400262e+16,899332497081835.9,0,0
3143232,6.752161016192684e+17,3.934690290109221e+17,9.572664054324165e+16,899332497081835.9,0,0
3144960,6.752430769391249e+17,3.934856666182304e+17,9.572724507659432e+16,899332497081835.9,0,0
3146688,6.752700253537967e+17,3.935022861599011e+17,9.572784895477315e+16,899332497081835.9,0,0
3148416,6.752969468947395e+17,3.935188876555581e+17,9.572845217848981e+16,899332497081835.9,0,0
3150144,6.753238415933659e+17,3.9353547112480403e+17,9.572905474845525e+16,899332497081835.9,0,0
3151872,6.75350709481047e+17,3.9355203658722106e+17,9.572965666537965e+16,899332497081835.9,0,0
3153600,6.753775505891109e+17,3.935685840623687e+17,9.573025792997237e+16,899332497081835.9,0,0
3155328,6.754043649488428e+17,3.9358511356978656e+17,9.573085854294208e+16,899332497081835.9,0,0
3157056,6.754311525914862e+17,3.93601625128992e+17,9.573145850499659e+16,899332497081835.9,0,0
3158784,6.754579135482418e+17,3.936181187594812e+17,9.573205781684299e+16,899332497081835.9,0,0
3160512,6.754846478502688e+17,3.936345944807303e+17,9.573265647918762e+16,899332497081835.9,0,0
3162240,6.755113555286834e+17,3.9365105231219283e+17,9.5733254492736e+16,899332497081835.9,0,0
3163968,6.755380366145613e+17,3.936674922733025e+17,9.573385185819294e+16,899332497081835.9,0,0
3165696,6.75564691138934e+17,3.9368391438347104e+17,9.573444857626245e+16,899332497081835.9,0,0
3167424,6.755913191327931e+17,3.937003186620898e+17,9.573504464764778e+16,899332497081835.9,0,0
3169152,6.756179206270872e+17,3.937167051285285e+17,9.573564007305144e+16,899332497081835.9,0,0
3170880,6.756444956527228e+17,3.937330738021354e+17,9.573623485317514e+16,899332497081835.9,0,0
3172608,6.756710442405664e+17,3.9374942470223917e+17,9.573682898871984e+16,899332497081835.9,0,0
3174336,6.75697566421441e+17,3.937657578481467e+17,9.573742248038576e+16,899332497081835.9,0,0
3176064,6.757240622261289e+17,3.9378207325914336e+17,9.573801532887234e+16,899332497081835.9,0,0
3177792,6.757505316853706e+17,3.9379837095449446e+17,9.573860753487827e+16,899332497081835.9,0,0
3179520,6.757769748298652e+17,3.938146509534441e+17,9.573919909910149e+16,899332497081835.9,0,0
3181248,6.758033916902703e+17,3.938309132752154e+17,9.573979002223914e+16,899332497081835.9,0,0
3182976,6.758297822972031e+17,3.9384715793901075e+17,9.574038030498765e+16,899332497081835.9,0,0
3184704,6.758561466812376e+17,3.938633849640114e+17,9.574096994804267e+16,899332497081835.9,0,0
3186432,6.758824848729087e+17,3.938795943693783e+17,9.574155895209912e+16,899332497081835.9,0,0
3188160,6.759087969027086e+17,3.9389578617425094e+17,9.574214731785112e+16,899332497081835.9,0,0
3189888,6.759350828010898e+17,3.939119603977487e+17,9.57427350459921e+16,899332497081835.9,0,0
3191616,6.759613425984623e+17,3.9392811705896954e+17,9.574332213721464e+16,899332497081835.9,0,0
3193344,6.759875763251968e+17,3.939442561769916e+17,9.574390859221069e+16,899332497081835.9,0,0
3195072,6.760137840116211e+17,3.9396037777087104e+17,9.574449441167136e+16,899332497081835.9,0,0
3196800,6.760399656880243e+17,3.9397648185964416e+17,9.574507959628702e+16,899332497081835.9,0,0
3198528,6.760661213846533e+17,3.939925684623268e+17,9.574566414674734e+16,899332497081835.9,0,0
3200256,6.760922511317148e+17,3.9400863759791296e+17,9.574624806374117e+16,899332497081835.9,0,0
3201984,6.76118354959375e+17,3.940246892853776e+17,9.574683134795667e+16,899332497081835.9,0,0
3203712,6.761444328977605e+17,3.940407235436744e+17,9.574741400008125e+16,899332497081835.9,0,0
3205440,6.761704849769549e+17,3.9405674039173594e+17,9.574799602080154e+16,899332497081835.9,0,0
3207168,6.761965112270038e+17,3.94072739848475e+17,9.574857741080344e+16,899332497081835.9,0,0
3208896,6.76222511677911e+17,3.9408872193278355e+17,9.574915817077211e+16,899332497081835.9,0,0
3210624,6.762484863596415e+17,3.9410468666353286e+17,9.574973830139197e+16,899332497081835.9,0,0
3212352,6.762744353021175e+17,3.9412063405957376e+17,9.575031780334666e+16,899332497081835.9,0,0
3214080,6.763003585352237e+17,3.941365641397366e+17,9.575089667731912e+16,899332497081835.9,0,0
3215808,6.763262560888036e+17,3.9415247692283194e+17,9.575147492399155e+16,899332497081835.9,0,0
3217536,6.763521279926607e+17,3.94168372427649e+17,9.575205254404538e+16,899332497081835.9,0,0
3219264,6.763779742765582e+17,3.941842506729567e+17,9.575262953816131e+16,899332497081835.9,0,0
3220992,6.764037949702202e+17,3.942001116775043e+17,9.575320590701933e+16,899332497081835.9,0,0
3222720,6.764295901033304e+17,3.9421595546002035e+17,9.575378165129864e+16,899332497081835.9,0,0
3224448,6.764553597055325e+17,3.9423178203921254e+17,9.575435677167774e+16,899332497081835.9,0,0
3226176,6.764811038064314e+17,3.9424759143376877e+17,9.575493126883438e+16,899332497081835.9,0,0
3227904,6.765068224355908e+17,3.942633836623564e+17,9.575550514344557e+16,899332497081835.9,0,0
3229632,6.765325156225368e+17,3.942791587436236e+17,9.575607839618763e+16,899332497081835.9,0,0
3231360,6.76558183396754e+17,3.942949166961961e+17,9.575665102773605e+16,899332497081835.9,0,0
3233088,6.765838257876893e+17,3.943106575386815e+17,9.575722303876566e+16,899332497081835.9,0,0
3234816,6.766094428247485e+17,3.943263812896659e+17,9.575779442995058e+16,899332497081835.9,0,0
3236544,6.766350345372991e+17,3.943420879677158e+17,9.575836520196411e+16,899332497081835.9,0,0
3238272,6.766606009546696e+17,3.9435777759137754e+17,9.575893535547888e+16,899332497081835.9,0,0
3240000,6.766861421061484e+17,3.9437345017917734e+17,9.57595048911668e+16,899332497081835.9,0,0
3241728,6.767116580209848e+17,3.943891057496207e+17,9.5760073809699e+16,899332497081835.9,0,0
3243456,6.767371487283896e+17,3.944047443211934e+17,9.576064211174592e+16,899332497081835.9,0,0
3245184,6.767626142575348e+17,3.944203659123619e+17,9.576120979797726e+16,899332497081835.9,0,0
3246912,6.767880546375523e+17,3.9443597054157126e+17,9.576177686906198e+16,899332497081835.9,0,0
3248640,6.768134698975357e+17,3.9445155822724755e+17,9.576234332566835e+16,899332497081835.9,0,0
3250368,6.768388600665402e+17,3.944671289877967e+17,9.576290916846387e+16,899332497081835.9,0,0
3252096,6.768642251735814e+17,3.9448268284160403e+17,9.576347439811536e+16,899332497081835.9,0,0
3253824,6.768895652476366e+17,3.9449821980703526e+17,9.576403901528888e+16,899332497081835.9,0,0
3255552,6.769148803176442e+17,3.945137399024362e+17,9.576460302064976e+16,899332497081835.9,0,0
3257280,6.769401704125042e+17,3.945292431461327e+17,9.576516641486264e+16,899332497081835.9,0,0
3259008,6.769654355610781e+17,3.94544729556431e+17,9.576572919859144e+16,899332497081835.9,0,0
3260736,6.769906757921892e+17,3.94560199151617e+17,9.576629137249933e+16,899332497081835.9,0,0
3262464,6.770158911346214e+17,3.9457565194995706e+17,9.576685293724877e+16,899332497081835.9,0,0
3264192,6.770410816171214e+17,3.945910879696974e+17,9.57674138935015e+16,899332497081835.9,0,0
3265920,6.770662472683963e+17,3.946065072290651e+17,9.576797424191858e+16,899332497081835.9,0,0
3267648,6.770913881171165e+17,3.946219097462664e+17,9.576853398316026e+16,899332497081835.9,0,0
3269376,6.771165041919127e+17,3.946372955394884e+17,9.576909311788618e+16,899332497081835.9,0,0
3271104,6.771415955213784e+17,3.9465266462689856e+17,9.576965164675518e+16,899332497081835.9,0,0
3272832,6.771666621340689e+17,3.9466801702664416e+17,9.577020957042544e+16,899332497081835.9,0,0
3274560,6.771917040585007e+17,3.946833527568532e+17,9.57707668895544e+16,899332497081835.9,0,0
3276288,6.772167213231544e+17,3.946986718356341e+17,9.577132360479878e+16,899332497081835.9,0,0
3278016,6.772417139564701e+17,3.9471397428107514e+17,9.577187971681462e+16,899332497081835.9,0,0
3279744,6.772666819868524e+17,3.947292601112446e+17,9.577243522625718e+16,899332497081835.9,0,0
3281472,6.772916254426662e+17,3.947445293441928e+17,9.57729901337811e+16,899332497081835.9,0,0
3283200,6.773165443522397e+17,3.947597819979483e+17,9.577354444004022e+16,899332497081835.9,0,0
3284928,6.773414387438637e+17,3.947750180905218e+17,9.577409814568776e+16,899332497081835.9,0,0
3286656,6.773663086457908e+17,3.947902376399036e+17,9.577465125137613e+16,899332497081835.9,0,0
3288384,6.773911540862359e+17,3.9480544066406464e+17,9.577520375775712e+16,899332497081835.9,0,0
3290112,6.774159750933778e+17,3.948206271809565e+17,9.577575566548178e+16,899332497081835.9,0,0
3291840,6.774407716953558e+17,3.94835797208511e+17,9.57763069752004e+16,899332497081835.9,0,0
3293568,6.774655439202734e+17,3.9485095076464026e+17,9.577685768756266e+16,899332497081835.9,0,0
3295296,6.774902917961961e+17,3.9486608786723744e+17,9.577740780321746e+16,899332497081835.9,0,0
3297024,6.775150153511529e+17,3.9488120853417645e+17,9.577795732281304e+16,899332497081835.9,0,0
3298752,6.775397146131347e+17,3.9489631278331117e+17,9.577850624699691e+16,899332497081835.9,0,0
3300480,6.775643896100954e+17,3.949114006324763e+17,9.577905457641587e+16,899332497081835.9,0,0
3302208,6.775890403699528e+17,3.949264720994874e+17,9.577960231171606e+16,899332497081835.9,0,0
3303936,6.776136669205865e+17,3.949415272021404e+17,9.578014945354288e+16,899332497081835.9,0,0
3305664,6.7763826928984e+17,3.949565659582123e+17,9.578069600254102e+16,899332497081835.9,0,0
3307392,6.776628475055191e+17,3.949715883854599e+17,9.578124195935451e+16,899332497081835.9,0,0
3309120,6.776874015953937e+17,3.949865945016218e+17,9.578178732462667e+16,899332497081835.9,0,0
3310848,6.777119315871962e+17,3.95001584324417e+17,9.578233209900008e+16,899332497081835.9,0,0
3312576,6.777364375086225e+17,3.9501655787154496e+17,9.578287628311669e+16,899332497081835.9,0,0
3314304,6.777609193873322e+17,3.95031515160686e+17,9.578341987761766e+16,899332497081835.9,0,0
3316032,6.77785377250948e+17,3.950464562095013e+17,9.578396288314358e+16,899332497081835.9,0,0
3317760,6.778098111270552e+17,3.950613810356331e+17,9.578450530033422e+16,899332497081835.9,0,0
3319488,6.778342210432042e+17,3.9507628965670426e+17,9.578504712982875e+16,899332497081835.9,0,0
3321216,6.778586070269083e+17,3.950911820903183e+17,9.578558837226558e+16,899332497081835.9,0,0
3322944,6.778829691056435e+17,3.951060583540597e+17,9.578612902828245e+16,899332497081835.9,0,0
3324672,6.779073073068511e+17,3.951209184654941e+17,9.578666909851642e+16,899332497081835.9,0,0
3326400,6.779316216579348e+17,3.9513576244216826e+17,9.578720858360384e+16,899332497081835.9,0,0
3328128,6.77955912186262e+17,3.951505903016088e+17,9.578774748418037e+16,899332497081835.9,0,0
3329856,6.779801789191657e+17,3.9516540206132454e+17,9.578828580088098e+16,899332497081835.9,0,0
3331584,6.780044218839407e+17,3.951801977388045e+17,9.578882353433997e+16,899332497081835.9,0,0
3333312,6.78028641107848e+17,3.9519497735151974e+17,9.578936068519094e+16,899332497081835.9,0,0
3335040,6.780528366181107e+17,3.952097409169215e+17,9.578989725406683e+16,899332497081835.9,0,0
3336768,6.780770084419167e+17,3.952244884524418e+17,9.57904332415998e+16,899332497081835.9,0,0
3338496,6.781011566064169e+17,3.9523921997549395e+17,9.579096864842142e+16,899332497081835.9,0,0
3340224,6.781252811387286e+17,3.952539355034725e+17,9.579150347516253e+16,899332497081835.9,0,0
3341952,6.78149382065931e+17,3.9526863505375296e+17,9.579203772245328e+16,899332497081835.9,0,0
3343680,6.7817345941507e+17,3.952833186436927e+17,9.579257139092317e+16,899332497081835.9,0,0
3345408,6.781975132131537e+17,3.9529798629062925e+17,9.579310448120098e+16,899332497081835.9,0,0
3347136,6.782215434871558e+17,3.95312638011882e+17,9.579363699391483e+16,899332497081835.9,0,0
3348864,6.782455502640142e+17,3.953272738247511e+17,9.579416892969216e+16,899332497081835.9,0,0
3350592,6.782695335706307e+17,3.953418937465178e+17,9.57947002891597e+16,899332497081835.9,0,0
3352320,6.782934934338729e+17,3.9535649779444525e+17,9.579523107294354e+16,899332497081835.9,0,0
3354048,6.783174298805719e+17,3.9537108598577696e+17,9.579576128166902e+16,899332497081835.9,0,0
3355776,6.783413429375242e+17,3.9538565833773856e+17,9.579629091596091e+16,899332497081835.9,0,0
3357504,6.783652326314904e+17,3.9540021486753626e+17,9.57968199764432e+16,899332497081835.9,0,0
3359232,6.783890989891969e+17,3.9541475559235846e+17,9.579734846373928e+16,899332497081835.9,0,0
3360960,6.784129420373335e+17,3.954292805293739e+17,9.579787637847178e+16,899332497081835.9,0,0
3362688,6.784367618025562e+17,3.954437896957332e+17,9.579840372126272e+16,899332497081835.9,0,0
3364416,6.78460558311485e+17,3.954582831085684e+17,9.579893049273344e+16,899332497081835.9,0,0
3366144,6.784843315907057e+17,3.9547276078499283e+17,9.579945669350456e+16,899332497081835.9,0,0
3367872,6.785080816667684e+17,3.9548722274210106e+17,9.579998232419608e+16,899332497081835.9,0,0
3369600,6.78531808566189e+17,3.955016689969696e+17,9.580050738542728e+16,899332497081835.9,0,0
