Time,Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6
48692,6.689952156291684e+17,3.896731790819896e+17,9.502297193664632e+16,898809278964578.6,0,0
48720,6.690250661243963e+17,3.8969177331482016e+17,9.50236473978055e+16,898809278964578.6,0,0
48748,6.69054887015657e+17,3.8971034791713555e+17,9.502432214703618e+16,898809278964578.6,0,0
48776,6.690846783374454e+17,3.897289029096647e+17,9.502499618509011e+16,898809278964578.6,0,0
48804,6.691144401242084e+17,3.897474383131148e+17,9.502566951271832e+16,898809278964578.6,0,0
48832,6.691441724103468e+17,3.897659541481707e+17,9.502634213067096e+16,898809278964578.6,0,0
48860,6.691738752302141e+17,3.8978445043549606e+17,9.502701403969744e+16,898809278964578.6,0,0
48888,6.692035486181175e+17,3.898029271957323e+17,9.50276852405464e+16,898809278964578.6,0,0
48916,6.692331926083172e+17,3.8982138444949926e+17,9.502835573396565e+16,898809278964578.6,0,0
48944,6.692628072350271e+17,3.8983982221739514e+17,9.502902552070222e+16,898809278964578.6,0,0
48972,6.692923925324146e+17,3.898582405199961e+17,9.502969460150237e+16,898809278964578.6,0,0
49000,6.693219485346002e+17,3.8987663937785696e+17,9.503036297711155e+16,898809278964578.6,0,0
49028,6.693514752756593e+17,3.8989501881151066e+17,9.503103064827445e+16,898809278964578.6,0,0
49056,6.6938097278962e+17,3.899133788414685e+17,9.503169761573496e+16,898809278964578.6,0,0
49084,6.694104411104645e+17,3.899317194882203e+17,9.503236388023618e+16,898809278964578.6,0,0
49112,6.694398802721288e+17,3.899500407722341e+17,9.503302944252042e+16,898809278964578.6,0,0
49140,6.694692903085036e+17,3.899683427139565e+17,9.503369430332923e+16,898809278964578.6,0,0
49168,6.694986712534323e+17,3.8998662533381254e+17,9.503435846340336e+16,898809278964578.6,0,0
49196,6.695280231407137e+17,3.900048886522055e+17,9.50350219234828e+16,898809278964578.6,0,0
49224,6.695573460041001e+17,3.900231326895175e+17,9.503568468430675e+16,898809278964578.6,0,0
49252,6.695866398772982e+17,3.9004135746610874e+17,9.503634674661362e+16,898809278964578.6,0,0
49280,6.696159047939693e+17,3.900595630023185e+17,9.503700811114106e+16,898809278964578.6,0,0
49308,6.69645140787729e+17,3.90077749318464e+17,9.503766877862589e+16,898809278964578.6,0,0
49336,6.69674347892147e+17,3.900959164348415e+17,9.503832874980424e+16,898809278964578.6,0,0
49364,6.697035261407479e+17,3.9011406437172576e+17,9.503898802541142e+16,898809278964578.6,0,0
49392,6.697326755670112e+17,3.9013219314937e+17,9.503964660618192e+16,898809278964578.6,0,0
49420,6.697617962043706e+17,3.901503027880062e+17,9.504030449284954e+16,898809278964578.6,0,0
49448,6.697908880862149e+17,3.90168393307845e+17,9.504096168614722e+16,898809278964578.6,0,0
49476,6.698199512458876e+17,3.9018646472907565e+17,9.504161818680722e+16,898809278964578.6,0,0
49504,6.698489857166874e+17,3.902045170718663e+17,9.504227399556093e+16,898809278964578.6,0,0
49532,6.698779915318679e+17,3.902225503563637e+17,9.504292911313907e+16,898809278964578.6,0,0
49560,6.699069687246373e+17,3.902405646026933e+17,9.50435835402715e+16,898809278964578.6,0,0
49588,6.699359173281594e+17,3.902585598309594e+17,9.504423727768736e+16,898809278964578.6,0,0
49616,6.699648373755534e+17,3.9027653606124506e+17,9.504489032611499e+16,898809278964578.6,0,0
49644,6.699937288998932e+17,3.902944933136122e+17,9.504554268628202e+16,898809278964578.6,0,0
49672,6.700225919342084e+17,3.903124316081015e+17,9.504619435891522e+16,898809278964578.6,0,0
49700,6.700514265114844e+17,3.9033035096473286e+17,9.504684534474069e+16,898809278964578.6,0,0
49728,6.700802326646614e+17,3.9034825140350445e+17,9.50474956444837e+16,898809278964578.6,0,0
49756,6.701090104266356e+17,3.9036613294439386e+17,9.504814525886878e+16,898809278964578.6,0,0
49784,6.701377598302582e+17,3.903839956073574e+17,9.50487941886197e+16,898809278964578.6,0,0
49812,6.701664809083377e+17,3.9040183941233024e+17,9.504944243445944e+16,898809278964578.6,0,0
49840,6.701951736936365e+17,3.9041966437922675e+17,9.505008999711024e+16,898809278964578.6,0,0
49868,6.70223838218874e+17,3.9043747052794035e+17,9.505073687729358e+16,898809278964578.6,0,0
49896,6.702524745167251e+17,3.904552578783431e+17,9.505138307573019e+16,898809278964578.6,0,0
49924,6.702810826198208e+17,3.9047302645028634e+17,9.505202859314e+16,898809278964578.6,0,0
49952,6.703096625607487e+17,3.9049077626360064e+17,9.505267343024219e+16,898809278964578.6,0,0
49980,6.703382143720513e+17,3.905085073380953e+17,9.505331758775523e+16,898809278964578.6,0,0
50008,6.703667380862284e+17,3.905262196935588e+17,9.505396106639678e+16,898809278964578.6,0,0
50036,6.703952337357357e+17,3.9054391334975917e+17,9.505460386688374e+16,898809278964578.6,0,0
50064,6.704237013529853e+17,3.9056158832644294e+17,9.50552459899323e+16,898809278964578.6,0,0
50092,6.704521409703453e+17,3.905792446433364e+17,9.505588743625789e+16,898809278964578.6,0,0
50120,6.704805526201413e+17,3.905968823201446e+17,9.50565282065751e+16,898809278964578.6,0,0
50148,6.705089363346546e+17,3.9061450137655194e+17,9.505716830159787e+16,898809278964578.6,0,0
50176,6.705372921461228e+17,3.906321018322223e+17,9.505780772203934e+16,898809278964578.6,0,0
50204,6.705656200867414e+17,3.906496837067983e+17,9.505844646861192e+16,898809278964578.6,0,0
50232,6.705939201886618e+17,3.9066724701990246e+17,9.505908454202723e+16,898809278964578.6,0,0
50260,6.70622192483992e+17,3.9068479179113606e+17,9.505972194299616e+16,898809278964578.6,0,0
50288,6.706504370047981e+17,3.907023180400801e+17,9.50603586722289e+16,898809278964578.6,0,0
50316,6.706786537831018e+17,3.9071982578629466e+17,9.506099473043477e+16,898809278964578.6,0,0
50344,6.70706842850883e+17,3.9073731504931936e+17,9.506163011832246e+16,898809278964578.6,0,0
50372,6.707350042400776e+17,3.9075478584867296e+17,9.506226483659989e+16,898809278964578.6,0,0
50400,6.707631379825793e+17,3.9077223820385395e+17,9.506289888597414e+16,898809278964578.6,0,0
50428,6.70791244110239e+17,3.9078967213434016e+17,9.506353226715166e+16,898809278964578.6,0,0
50456,6.708193226548652e+17,3.908070876595887e+17,9.506416498083813e+16,898809278964578.6,0,0
50484,6.708473736482231e+17,3.908244847990363e+17,9.506479702773843e+16,898809278964578.6,0,0
50512,6.708753971220353e+17,3.908418635720991e+17,9.506542840855672e+16,898809278964578.6,0,0
50540,6.709033931079834e+17,3.908592239981729e+17,9.506605912399648e+16,898809278964578.6,0,0
50568,6.709313616377044e+17,3.9087656609663296e+17,9.506668917476035e+16,898809278964578.6,0,0
50596,6.70959302742795e+17,3.908938898868341e+17,9.506731856155029e+16,898809278964578.6,0,0
50624,6.70987216454808e+17,3.9091119538811066e+17,9.50679472850675e+16,898809278964578.6,0,0
50652,6.71015102805255e+17,3.909284826197766e+17,9.506857534601246e+16,898809278964578.6,0,0
50680,6.710429618256045e+17,3.9094575160112557e+17,9.506920274508488e+16,898809278964578.6,0,0
50708,6.710707935472837e+17,3.9096300235143085e+17,9.506982948298376e+16,898809278964578.6,0,0
50736,6.710985980016782e+17,3.9098023488994534e+17,9.507045556040733e+16,898809278964578.6,0,0
50764,6.711263752201304e+17,3.909974492359017e+17,9.507108097805314e+16,898809278964578.6,0,0
50792,6.711541252339416e+17,3.9101464540851226e+17,9.507170573661794e+16,898809278964578.6,0,0
50820,6.71181848074371e+17,3.9103182342696915e+17,9.507232983679774e+16,898809278964578.6,0,0
50848,6.712095437726365e+17,3.910489833104441e+17,9.507295327928792e+16,898809278964578.6,0,0
50876,6.712372123599133e+17,3.910661250780886e+17,9.507357606478302e+16,898809278964578.6,0,0
50904,6.712648538673366e+17,3.9108324874903405e+17,9.507419819397688e+16,898809278964578.6,0,0
50932,6.712924683259983e+17,3.911003543423918e+17,9.50748196675626e+16,898809278964578.6,0,0
50960,6.713200557669501e+17,3.9111744187725286e+17,9.507544048623256e+16,898809278964578.6,0,0
50988,6.713476162212017e+17,3.9113451137268794e+17,9.507606065067845e+16,898809278964578.6,0,0
51016,6.713751497197212e+17,3.9115156284774784e+17,9.507668016159112e+16,898809278964578.6,0,0
51044,6.714026562934363e+17,3.911685963214634e+17,9.507729901966082e+16,898809278964578.6,0,0
51072,6.714301359732323e+17,3.9118561181284506e+17,9.507791722557696e+16,898809278964578.6,0,0
51100,6.714575887899543e+17,3.9120260934088326e+17,9.50785347800283e+16,898809278964578.6,0,0
51128,6.71485014774406e+17,3.9121958892454874e+17,9.507915168370285e+16,898809278964578.6,0,0
51156,6.715124139573499e+17,3.912365505827918e+17,9.507976793728789e+16,898809278964578.6,0,0
51184,6.715397863695077e+17,3.9125349433454285e+17,9.508038354146995e+16,898809278964578.6,0,0
51212,6.715671320415599e+17,3.912704201987126e+17,9.508099849693488e+16,898809278964578.6,0,0
51240,6.715944510041468e+17,3.9128732819419136e+17,9.508161280436779e+16,898809278964578.6,0,0
51268,6.716217432878671e+17,3.9130421833985e+17,9.508222646445307e+16,898809278964578.6,0,0
51296,6.716490089232796e+17,3.91321090654539e+17,9.508283947787437e+16,898809278964578.6,0,0
51324,6.716762479409015e+17,3.913379451570893e+17,9.508345184531464e+16,898809278964578.6,0,0
51352,6.71703460371211e+17,3.9135478186631174e+17,9.508406356745606e+16,898809278964578.6,0,0
51380,6.717306462446438e+17,3.9137160080099744e+17,9.508467464498021e+16,898809278964578.6,0,0
51408,6.717578055915965e+17,3.9138840197991776e+17,9.508528507856779e+16,898809278964578.6,0,0
51436,6.717849384424248e+17,3.9140518542182406e+17,9.508589486889891e+16,898809278964578.6,0,0
51464,6.718120448274446e+17,3.9142195114544794e+17,9.50865040166529e+16,898809278964578.6,0,0
51492,6.718391247769303e+17,3.914386991695015e+17,9.508711252250838e+16,898809278964578.6,0,0
51520,6.718661783211181e+17,3.9145542951267674e+17,9.508772038714326e+16,898809278964578.6,0,0
51548,6.718932054902019e+17,3.914721421936462e+17,9.508832761123478e+16,898809278964578.6,0,0
51576,6.719202063143369e+17,3.9148883723106246e+17,9.508893419545938e+16,898809278964578.6,0,0
51604,6.719471808236379e+17,3.915055146435588e+17,9.508954014049283e+16,898809278964578.6,0,0
51632,6.719741290481796e+17,3.915221744497482e+17,9.50901454470102e+16,898809278964578.6,0,0
51660,6.72001051017997e+17,3.9153881666822483e+17,9.509075011568581e+16,898809278964578.6,0,0
51688,6.720279467630854e+17,3.915554413175625e+17,9.509135414719331e+16,898809278964578.6,0,0
51716,6.720548163134002e+17,3.9157204841631597e+17,9.509195754220563e+16,898809278964578.6,0,0
51744,6.720816596988567e+17,3.9158863798302e+17,9.509256030139496e+16,898809278964578.6,0,0
51772,6.721084769493316e+17,3.9160521003619014e+17,9.509316242543278e+16,898809278964578.6,0,0
51800,6.721352680946605e+17,3.916217645943219e+17,9.509376391498994e+16,898809278964578.6,0,0
51828,6.721620331646413e+17,3.91638301675892e+17,9.509436477073646e+16,898809278964578.6,0,0
51856,6.721887721890308e+17,3.916548212993569e+17,9.509496499334176e+16,898809278964578.6,0,0
51884,6.722154851975473e+17,3.916713234831541e+17,9.509556458347451e+16,898809278964578.6,0,0
51912,6.722421722198697e+17,3.916878082457015e+17,9.509616354180266e+16,898809278964578.6,0,0
51940,6.722688332856374e+17,3.917042756053975e+17,9.509676186899346e+16,898809278964578.6,0,0
51968,6.722954684244507e+17,3.917207255806212e+17,9.509735956571349e+16,898809278964578.6,0,0
51996,6.723220776658707e+17,3.917371581897322e+17,9.509795663262858e+16,898809278964578.6,0,0
52024,6.723486610394198e+17,3.9175357345107066e+17,9.509855307040387e+16,898809278964578.6,0,0
52052,6.723752185745807e+17,3.917699713829576e+17,9.509914887970386e+16,898809278964578.6,0,0
52080,6.724017503007978e+17,3.917863520036944e+17,9.509974406119224e+16,898809278964578.6,0,0
52108,6.724282562474762e+17,3.9180271533156365e+17,9.510033861553208e+16,898809278964578.6,0,0
52136,6.724547364439822e+17,3.9181906138482797e+17,9.510093254338571e+16,898809278964578.6,0,0
52164,6.724811909196434e+17,3.9183539018173126e+17,9.51015258454148e+16,898809278964578.6,0,0
52192,6.725076197037485e+17,3.9185170174049766e+17,9.510211852228029e+16,898809278964578.6,0,0
52220,6.72534022825548e+17,3.918679960793327e+17,9.510271057464242e+16,898809278964578.6,0,0
52248,6.725604003142536e+17,3.918842732164221e+17,9.510330200316074e+16,898809278964578.6,0,0
52276,6.725867521990381e+17,3.919005331699327e+17,9.510389280849413e+16,898809278964578.6,0,0
52304,6.726130785090362e+17,3.919167759580122e+17,9.510448299130072e+16,898809278964578.6,0,0
52332,6.726393792733441e+17,3.91933001598789e+17,9.510507255223802e+16,898809278964578.6,0,0
52360,6.726656545210194e+17,3.9194921011037235e+17,9.510566149196278e+16,898809278964578.6,0,0
52388,6.726919042810819e+17,3.9196540151085254e+17,9.510624981113107e+16,898809278964578.6,0,0
52416,6.72718128582513e+17,3.919815758183007e+17,9.510683751039829e+16,898809278964578.6,0,0
52444,6.727443274542555e+17,3.919977330507688e+17,9.510742459041914e+16,898809278964578.6,0,0
52472,6.727705009252146e+17,3.9201387322628986e+17,9.51080110518476e+16,898809278964578.6,0,0
52500,6.727966490242573e+17,3.920299963628778e+17,9.510859689533702e+16,898809278964578.6,0,0
52528,6.728227717802121e+17,3.920461024785276e+17,9.510918212154002e+16,898809278964578.6,0,0
52556,6.728488692218707e+17,3.9206219159121517e+17,9.51097667311085e+16,898809278964578.6,0,0
52584,6.728749413779857e+17,3.9207826371889754e+17,9.511035072469374e+16,898809278964578.6,0,0
52612,6.729009882772722e+17,3.920943188795127e+17,9.51109341029463e+16,898809278964578.6,0,0
52640,6.729270099484083e+17,3.921103570909796e+17,9.511151686651606e+16,898809278964578.6,0,0
52668,6.729530064200337e+17,3.9212637837119866e+17,9.51120990160522e+16,898809278964578.6,0,0
52696,6.729789777207501e+17,3.921423827380511e+17,9.511268055220318e+16,898809278964578.6,0,0
52724,6.730049238791226e+17,3.9215837020939904e+17,9.511326147561688e+16,898809278964578.6,0,0
52752,6.730308449236782e+17,3.921743408030863e+17,9.511384178694043e+16,898809278964578.6,0,0
52780,6.73056740882906e+17,3.9219029453693754e+17,9.511442148682026e+16,898809278964578.6,0,0
52808,6.730826117852588e+17,3.922062314287587e+17,9.511500057590211e+16,898809278964578.6,0,0
52836,6.731084576591511e+17,3.922221514963367e+17,9.511557905483112e+16,898809278964578.6,0,0
52864,6.731342785329605e+17,3.922380547574402e+17,9.511615692425168e+16,898809278964578.6,0,0
52892,6.731600744350272e+17,3.922539412298184e+17,9.51167341848075e+16,898809278964578.6,0,0
52920,6.731858453936541e+17,3.9226981093120237e+17,9.511731083714166e+16,898809278964578.6,0,0
52948,6.732115914371077e+17,3.922856638793042e+17,9.51178868818965e+16,898809278964578.6,0,0
52976,6.732373125936165e+17,3.9230150009181734e+17,9.511846231971371e+16,898809278964578.6,0,0
53004,6.732630088913723e+17,3.923173195864164e+17,9.511903715123432e+16,898809278964578.6,0,0
53032,6.732886803585307e+17,3.923331223807575e+17,9.511961137709864e+16,898809278964578.6,0,0
53060,6.733143270232086e+17,3.923489084924782e+17,9.512018499794635e+16,898809278964578.6,0,0
53088,6.733399489134881e+17,3.9236467793919725e+17,9.512075801441645e+16,898809278964578.6,0,0
53116,6.733655460574135e+17,3.923804307385151e+17,9.51213304271472e+16,898809278964578.6,0,0
53144,6.73391118482992e+17,3.92396166908013e+17,9.512190223677627e+16,898809278964578.6,0,0
53172,6.734166662181951e+17,3.9241188646525434e+17,9.512247344394064e+16,898809278964578.6,0,0
53200,6.734421892909572e+17,3.924275894277837e+17,9.512304404927656e+16,898809278964578.6,0,0
53228,6.734676877291762e+17,3.924432758131269e+17,9.512361405341968e+16,898809278964578.6,0,0
53256,6.734931615607131e+17,3.924589456387916e+17,9.512418345700493e+16,898809278964578.6,0,0
53284,6.735186108133932e+17,3.92474598922267e+17,9.512475226066661e+16,898809278964578.6,0,0
53312,6.735440355150048e+17,3.9249023568102355e+17,9.512532046503829e+16,898809278964578.6,0,0
53340,6.735694356933005e+17,3.9250585593251334e+17,9.512588807075294e+16,898809278964578.6,0,0
53368,6.735948113759956e+17,3.9252145969417024e+17,9.512645507844282e+16,898809278964578.6,0,0
53396,6.736201625907703e+17,3.925370469834094e+17,9.512702148873955e+16,898809278964578.6,0,0
53424,6.736454893652681e+17,3.9255261781762797e+17,9.512758730227405e+16,898809278964578.6,0,0
53452,6.736707917270962e+17,3.9256817221420435e+17,9.512815251967659e+16,898809278964578.6,0,0
53480,6.736960697038262e+17,3.925837101904988e+17,9.512871714157677e+16,898809278964578.6,0,0
53508,6.737213233229935e+17,3.925992317638534e+17,9.512928116860357e+16,898809278964578.6,0,0
53536,6.737465526120974e+17,3.926147369515914e+17,9.51298446013852e+16,898809278964578.6,0,0
53564,6.737717575986017e+17,3.9263022577101843e+17,9.513040744054934e+16,898809278964578.6,0,0
53592,6.737969383099341e+17,3.926456982394214e+17,9.513096968672291e+16,898809278964578.6,0,0
53620,6.738220947734866e+17,3.9266115437406906e+17,9.513153134053218e+16,898809278964578.6,0,0
53648,6.738472270166152e+17,3.9267659419221203e+17,9.513209240260282e+16,898809278964578.6,0,0
53676,6.738723350666408e+17,3.926920177110826e+17,9.513265287355978e+16,898809278964578.6,0,0
53704,6.738974189508483e+17,3.92707424947895e+17,9.513321275402734e+16,898809278964578.6,0,0
53732,6.739224786964869e+17,3.927228159198452e+17,9.513377204462918e+16,898809278964578.6,0,0
53760,6.739475143307707e+17,3.927381906441109e+17,9.51343307459883e+16,898809278964578.6,0,0
53788,6.739725258808783e+17,3.9275354913785197e+17,9.5134888858727e+16,898809278964578.6,0,0
53816,6.739975133739528e+17,3.9276889141820986e+17,9.513544638346698e+16,898809278964578.6,0,0
53844,6.740224768371017e+17,3.927842175023081e+17,9.513600332082923e+16,898809278964578.6,0,0
53872,6.740474162973979e+17,3.9279952740725216e+17,9.513655967143416e+16,898809278964578.6,0,0
53900,6.74072331781878e+17,3.928148211501292e+17,9.513711543590142e+16,898809278964578.6,0,0
53928,6.740972233175448e+17,3.9283009874800877e+17,9.513767061485011e+16,898809278964578.6,0,0
53956,6.741220909313649e+17,3.9284536021794195e+17,9.513822520889864e+16,898809278964578.6,0,0
53984,6.741469346502701e+17,3.9286060557696205e+17,9.51387792186647e+16,898809278964578.6,0,0
54012,6.741717545011574e+17,3.928758348420844e+17,9.513933264476544e+16,898809278964578.6,0,0
54040,6.741965505108887e+17,3.928910480303064e+17,9.513988548781728e+16,898809278964578.6,0,0
54068,6.74221322706291e+17,3.9290624515860736e+17,9.5140437748436e+16,898809278964578.6,0,0
54096,6.742460711141564e+17,3.9292142624394886e+17,9.514098942723678e+16,898809278964578.6,0,0
54124,6.742707957612425e+17,3.929365913032743e+17,9.51415405248341e+16,898809278964578.6,0,0
54152,6.742954966742717e+17,3.929517403535094e+17,9.514209104184176e+16,898809278964578.6,0,0
54180,6.743201738799319e+17,3.929668734115618e+17,9.514264097887302e+16,898809278964578.6,0,0
54208,6.743448274048767e+17,3.9298199049432186e+17,9.51431903365404e+16,898809278964578.6,0,0
54236,6.743694572757243e+17,3.929970916186614e+17,9.51437391154558e+16,898809278964578.6,0,0
54264,6.743940635190591e+17,3.930121768014346e+17,9.51442873162305e+16,898809278964578.6,0,0
54292,6.74418646161431e+17,3.9302724605947834e+17,9.514483493947509e+16,898809278964578.6,0,0
54320,6.744432052293549e+17,3.93042299409611e+17,9.514538198579954e+16,898809278964578.6,0,0
54348,6.74467740749312e+17,3.9305733686863386e+17,9.514592845581315e+16,898809278964578.6,0,0
54376,6.744922527477485e+17,3.9307235845332986e+17,9.514647435012464e+16,898809278964578.6,0,0
54404,6.745167412510772e+17,3.930873641804648e+17,9.514701966934203e+16,898809278964578.6,0,0
54432,6.745412062856759e+17,3.9310235406678624e+17,9.51475644140727e+16,898809278964578.6,0,0
54460,6.745656478778883e+17,3.931173281290245e+17,9.514810858492342e+16,898809278964578.6,0,0
54488,6.745900660540243e+17,3.931322863838919e+17,9.51486521825003e+16,898809278964578.6,0,0
54516,6.746144608403596e+17,3.931472288480834e+17,9.514919520740883e+16,898809278964578.6,0,0
54544,6.746388322631364e+17,3.9316215553827616e+17,9.514973766025381e+16,898809278964578.6,0,0
54572,6.746631803485619e+17,3.931770664711297e+17,9.515027954163944e+16,898809278964578.6,0,0
54600,6.746875051228102e+17,3.931919616632861e+17,9.51508208521693e+16,898809278964578.6,0,0
54628,6.747118066120216e+17,3.932068411313698e+17,9.515136159244629e+16,898809278964578.6,0,0
54656,6.747360848423014e+17,3.932217048919875e+17,9.515190176307269e+16,898809278964578.6,0,0
54684,6.74760339839723e+17,3.9323655296172883e+17,9.515244136465016e+16,898809278964578.6,0,0
54712,6.747845716303247e+17,3.9325138535716544e+17,9.51529803977797e+16,898809278964578.6,0,0
54740,6.748087802401116e+17,3.932662020948517e+17,9.515351886306171e+16,898809278964578.6,0,0
54768,6.748329656950552e+17,3.9328100319132435e+17,9.51540567610959e+16,898809278964578.6,0,0
54796,6.748571280210938e+17,3.93295788663103e+17,9.515459409248139e+16,898809278964578.6,0,0
54824,6.748812672441316e+17,3.9331055852668934e+17,9.515513085781669e+16,898809278964578.6,0,0
54852,6.749053833900394e+17,3.9332531279856806e+17,9.51556670576996e+16,898809278964578.6,0,0
54880,6.749294764846551e+17,3.9334005149520634e+17,9.515620269272736e+16,898809278964578.6,0,0
54908,6.749535465537828e+17,3.9335477463305363e+17,9.515673776349654e+16,898809278964578.6,0,0
54936,6.749775936231937e+17,3.933694822285426e+17,9.51572722706031e+16,898809278964578.6,0,0
54964,6.750016177186254e+17,3.9338417429808826e+17,9.515780621464238e+16,898809278964578.6,0,0
54992,6.750256188657825e+17,3.93398850858088e+17,9.515833959620906e+16,898809278964578.6,0,0
55020,6.750495970903365e+17,3.9341351192492243e+17,9.515887241589718e+16,898809278964578.6,0,0
55048,6.750735524179256e+17,3.9342815751495443e+17,9.515940467430024e+16,898809278964578.6,0,0
55076,6.750974848741551e+17,3.934427876445301e+17,9.5159936372011e+16,898809278964578.6,0,0
55104,6.751213944845976e+17,3.934574023299777e+17,9.51604675096217e+16,898809278964578.6,0,0
55132,6.75145281274792e+17,3.9347200158760864e+17,9.516099808772384e+16,898809278964578.6,0,0
55160,6.751691452702446e+17,3.934865854337169e+17,9.516152810690842e+16,898809278964578.6,0,0
55188,6.751929864964297e+17,3.935011538845795e+17,9.51620575677657e+16,898809278964578.6,0,0
55216,6.752168049787876e+17,3.9351570695645606e+17,9.516258647088539e+16,898809278964578.6,0,0
55244,6.752406007427268e+17,3.935302446655891e+17,9.516311481685659e+16,898809278964578.6,0,0
55272,6.752643738136223e+17,3.935447670282038e+17,9.516364260626771e+16,898809278964578.6,0,0
55300,6.75288124216817e+17,3.9355927406050854e+17,9.51641698397066e+16,898809278964578.6,0,0
55328,6.753118519776209e+17,3.935737657786945e+17,9.516469651776042e+16,898809278964578.6,0,0
55356,6.753355571213119e+17,3.935882421989355e+17,9.516522264101579e+16,898809278964578.6,0,0
55384,6.753592396731351e+17,3.936027033373887e+17,9.516574821005867e+16,898809278964578.6,0,0
55412,6.753828996583031e+17,3.9361714921019386e+17,9.51662732254744e+16,898809278964578.6,0,0
55440,6.75406537101996e+17,3.936315798334739e+17,9.516679768784773e+16,898809278964578.6,0,0
55468,6.754301520293622e+17,3.9364599522333446e+17,9.516732159776274e+16,898809278964578.6,0,0
55496,6.754537444655169e+17,3.9366039539586445e+17,9.516784495580291e+16,898809278964578.6,0,0
55524,6.754773144355436e+17,3.936747803671358e+17,9.516836776255117e+16,898809278964578.6,0,0
55552,6.755008619644933e+17,3.9368915015320314e+17,9.516889001858974e+16,898809278964578.6,0,0
55580,6.755243870773856e+17,3.937035047701044e+17,9.516941172450029e+16,898809278964578.6,0,0
55608,6.755478897992069e+17,3.9371784423386074e+17,9.516993288086382e+16,898809278964578.6,0,0
55636,6.755713701549123e+17,3.9373216856047597e+17,9.517045348826078e+16,898809278964578.6,0,0
55664,6.755948281694244e+17,3.9374647776593734e+17,9.517097354727099e+16,898809278964578.6,0,0
55692,6.756182638676346e+17,3.937607718662152e+17,9.517149305847362e+16,898809278964578.6,0,0
55720,6.756416772744013e+17,3.937750508772627e+17,9.517201202244723e+16,898809278964578.6,0,0
55748,6.756650684145522e+17,3.937893148150166e+17,9.517253043976982e+16,898809278964578.6,0,0
55776,6.75688437312882e+17,3.9380356369539654e+17,9.517304831101877e+16,898809278964578.6,0,0
55804,6.757117839941548e+17,3.938177975343055e+17,9.517356563677078e+16,898809278964578.6,0,0
55832,6.75735108483102e+17,3.9383201634762944e+17,9.517408241760205e+16,898809278964578.6,0,0
55860,6.757584108044243e+17,3.938462201512378e+17,9.517459865408805e+16,898809278964578.6,0,0
55888,6.757816909827898e+17,3.938604089609833e+17,9.517511434680376e+16,898809278964578.6,0,0
55916,6.758049490428353e+17,3.938745827927016e+17,9.517562949632347e+16,898809278964578.6,0,0
55944,6.758281850091667e+17,3.9388874166221184e+17,9.517614410322093e+16,898809278964578.6,0,0
55972,6.758513989063578e+17,3.939028855853165e+17,9.51766581680692e+16,898809278964578.6,0,0
56000,6.758745907589509e+17,3.9391701457780134e+17,9.517717169144082e+16,898809278964578.6,0,0
56028,6.758977605914573e+17,3.939311286554353e+17,9.517768467390765e+16,898809278964578.6,0,0
56056,6.75920908428357e+17,3.93945227833971e+17,9.5178197116041e+16,898809278964578.6,0,0
56084,6.759440342940979e+17,3.9395931212914406e+17,9.517870901841155e+16,898809278964578.6,0,0
56112,6.759671382130979e+17,3.9397338155667366e+17,9.517922038158942e+16,898809278964578.6,0,0
56140,6.759902202097425e+17,3.9398743613226234e+17,9.517973120614406e+16,898809278964578.6,0,0
56168,6.76013280308387e+17,3.940014758715961e+17,9.518024149264437e+16,898809278964578.6,0,0
56196,6.76036318533355e+17,3.940155007903444e+17,9.518075124165864e+16,898809278964578.6,0,0
56224,6.76059334908939e+17,3.9402951090416006e+17,9.518126045375454e+16,898809278964578.6,0,0
56252,6.760823294594013e+17,3.9404350622867936e+17,9.518176912949915e+16,898809278964578.6,0,0
56280,6.761053022089725e+17,3.940574867795224e+17,9.518227726945898e+16,898809278964578.6,0,0
56308,6.761282531818519e+17,3.9407145257229216e+17,9.518278487419987e+16,898809278964578.6,0,0
56336,6.76151182402209e+17,3.9408540362257574e+17,9.518329194428714e+16,898809278964578.6,0,0
56364,6.761740898941816e+17,3.940993399459435e+17,9.518379848028549e+16,898809278964578.6,0,0
56392,6.761969756818778e+17,3.941132615579492e+17,9.5184304482759e+16,898809278964578.6,0,0
56420,6.76219839789373e+17,3.941271684741306e+17,9.518480995227118e+16,898809278964578.6,0,0
56448,6.762426822407142e+17,3.941410607100087e+17,9.518531488938491e+16,898809278964578.6,0,0
56476,6.76265503059916e+17,3.941549382810883e+17,9.518581929466253e+16,898809278964578.6,0,0
56504,6.762883022709635e+17,3.941688012028578e+17,9.518632316866574e+16,898809278964578.6,0,0
56532,6.763110798978107e+17,3.9418264949078906e+17,9.518682651195568e+16,898809278964578.6,0,0
56560,6.76333835964381e+17,3.941964831603378e+17,9.518732932509285e+16,898809278964578.6,0,0
56588,6.763565704945682e+17,3.9421030222694336e+17,9.518783160863722e+16,898809278964578.6,0,0
56616,6.763792835122346e+17,3.942241067060288e+17,9.518833336314811e+16,898809278964578.6,0,0
56644,6.764019750412123e+17,3.942378966130009e+17,9.518883458918429e+16,898809278964578.6,0,0
56672,6.764246451053038e+17,3.9425167196325005e+17,9.518933528730395e+16,898809278964578.6,0,0
56700,6.764472937282812e+17,3.942654327721505e+17,9.518983545806464e+16,898809278964578.6,0,0
56728,6.764699209338854e+17,3.942791790550604e+17,9.519033510202333e+16,898809278964578.6,0,0
